cod_produto,cod_categoria,ean,nome_produto,setor_gerenciado,setor_produto,sub_categoria,segmento,sub_segmento,fabricante,fabricante_varejista,marca,marca_verejista,marca_res,marca_detalhada,atributo,embalagem,unid_medida,tamanho_produto,tamanho_medida,tamanho_range,se_oferta,qtd_itens,dcr_oferta,desc_a,desc_b,desc_c,desc_d,desc_e,desc_f,desc_g,desc_h
7898960061567,7,7898960061567,NOVO FRESCOR CRAVO/CANELA 100ML 7898960061567,,CRAVO/CANELA,SENSORIAL,DIFUSOR,NORMAL,NOVO FRESCOR,T. O FABRICANTES,NOVO FRESCOR,T. O MARCAS,NOVO FRESCOR,NOVO FRESCOR DIFUSOR,CRAVO/CANELA,DIFUSOR,ML,100.0,100ML,ATE 120ML,NORMAL,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000078179416,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898960061574,7,7898960061574,NOVO FRESCOR FLORES DE FIGO 100ML 7898960061574,,FLORES DE FIGO,SENSORIAL,DIFUSOR,NORMAL,NOVO FRESCOR,T. O FABRICANTES,NOVO FRESCOR,T. O MARCAS,NOVO FRESCOR,NOVO FRESCOR DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000072686213,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898960419320,7,7898960419320,FLOR DE MARIA ROMA E CANELA 120ML 7898960419320,,ROMA E CANELA,SENSORIAL,DIFUSOR,NORMAL,SUPERVALE VERDE,T. O FABRICANTES,FLOR DE MARIA,T. O MARCAS,FLOR DE MARIA,FLOR DE MARIA DIFUSOR,,,ML,120.0,120ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000085714339,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898960419351,7,7898960419351,FLOR DE MARIA PITANGA 120ML 7898960419351,,PITANGA,SENSORIAL,DIFUSOR,NORMAL,SUPERVALE VERDE,T. O FABRICANTES,FLOR DE MARIA,T. O MARCAS,FLOR DE MARIA,FLOR DE MARIA DIFUSOR,,,ML,120.0,120ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000085735532,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898961189055,7,7898961189055,NO BUGS CITRONELA SPRAY 230ML 7898961189055,,CITRONELA,SENSORIAL,SPRAY,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,NO BUGS,T. O MARCAS,NO BUGS,NO BUGS SPRAY,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048624539,,,,,,
7898961189062,7,7898961189062,NO BUGS CITRONELA 350ML 7898961189062,,CITRONELA,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,NO BUGS,T. O MARCAS,NO BUGS,NO BUGS DIFUSOR,,,ML,230.0,230ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048806999,,,,,,
7898961246017,7,7898961246017,AMAZONIA AROMAS OCEANO SACHE 25G 7898961246017,,OCEANO,FUNCIONAL,SACHE,NORMAL,AMAZONIA AROMAS,T. O FABRICANTES,AMAZONIA AROMAS,T. O MARCAS,AMAZONIA AROMAS,AMAZONIA AROMAS SACHE,,,G,25.0,25G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000054954105,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898961246024,7,7898961246024,AMAZONIA AROMAS BABY SACHET 25G 7898961246024,,BABY,FUNCIONAL,SACHE,NORMAL,AMAZONIA AROMAS,T. O FABRICANTES,AMAZONIA AROMAS,T. O MARCAS,AMAZONIA AROMAS,AMAZONIA AROMAS SACHE,,,G,25.0,25G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000056719531,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898961246031,7,7898961246031,AMAZONIA AROMAS CAPIM LIMAO SACHET 25G 7898961246031,,CAPIM LIMAO,FUNCIONAL,SACHE,NORMAL,AMAZONIA AROMAS,T. O FABRICANTES,AMAZONIA AROMAS,T. O MARCAS,AMAZONIA AROMAS,AMAZONIA AROMAS SACHE,,,G,25.0,25G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000056719618,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898961246048,7,7898961246048,AMAZONIA AROMAS FL DE CEREJEIRA SACHE 25G 7898961246048,,FLOR DE CEREJEIRA,FUNCIONAL,SACHE,NORMAL,AMAZONIA AROMAS,T. O FABRICANTES,AMAZONIA AROMAS,T. O MARCAS,AMAZONIA AROMAS,AMAZONIA AROMAS SACHE,,,G,25.0,25G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000054954072,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898961246062,7,7898961246062,AMAZONIA AROMAS LAVANDA SACHET 25G 7898961246062,,LAVANDA,FUNCIONAL,SACHE,NORMAL,AMAZONIA AROMAS,T. O FABRICANTES,AMAZONIA AROMAS,T. O MARCAS,AMAZONIA AROMAS,AMAZONIA AROMAS SACHE,,,G,25.0,25G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000056719647,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898961246635,7,7898961246635,AMAZONIA AROMAS ZAFIRA 270ML 7898961246635,,ZAFIRA,SENSORIAL,DIFUSOR,NORMAL,AMAZONIA AROMAS,T. O FABRICANTES,AMAZONIA AROMAS,T. O MARCAS,AMAZONIA AROMAS,AMAZONIA AROMAS DIFUSOR,,,ML,270.0,270ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000055651844,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898961246642,7,7898961246642,AMAZONIA AROMA LAVANDA INGLESA 270ML 7898961246642,,LAVANDA,SENSORIAL,DIFUSOR,NORMAL,AMAZONIA AROMAS,T. O FABRICANTES,AMAZONIA AROMAS,T. O MARCAS,AMAZONIA AROMAS,AMAZONIA AROMAS DIFUSOR,,,ML,270.0,270ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000049779223,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898961246659,7,7898961246659,AMAZONIA AROMAS CRAVO E CANELA 270ML 7898961246659,,CRAVO E CANELA,SENSORIAL,DIFUSOR,NORMAL,AMAZONIA AROMAS,T. O FABRICANTES,AMAZONIA AROMAS,T. O MARCAS,AMAZONIA AROMAS,AMAZONIA AROMAS DIFUSOR,,,ML,270.0,270ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000055651948,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898961246666,7,7898961246666,AMAZONIA AROMAS PROVENCE 270ML 7898961246666,,PROVENCE,SENSORIAL,DIFUSOR,NORMAL,AMAZONIA AROMAS,T. O FABRICANTES,AMAZONIA AROMAS,T. O MARCAS,AMAZONIA AROMAS,AMAZONIA AROMAS DIFUSOR,,,ML,270.0,270ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000055652032,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898961246673,7,7898961246673,AMAZONIA AROMAS LIQ ERVA DOCE 270ML 7898961246673,,ERVA DOCE,SENSORIAL,DIFUSOR,NORMAL,AMAZONIA AROMAS,T. O FABRICANTES,AMAZONIA AROMAS,T. O MARCAS,AMAZONIA AROMAS,AMAZONIA AROMAS DIFUSOR,,,ML,270.0,270ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000054920180,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898961246680,7,7898961246680,AMAZONIA AROMAS LIQ BROT BAMBU 270ML 7898961246680,,BAMBU,SENSORIAL,DIFUSOR,NORMAL,AMAZONIA AROMAS,T. O FABRICANTES,AMAZONIA AROMAS,T. O MARCAS,AMAZONIA AROMAS,AMAZONIA AROMAS DIFUSOR,,,ML,270.0,270ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000053102965,,,"R$ 12,01 à R$ 17,00",,BETTER,
